Query,Execution Times
Query 1,9.43749992075027e-05,9.016599960887106e-05,9.854200015979586e-05,9.675000001152512e-05,9.39170004130574e-05,0.00010312500035070116,9.379200037074042e-05,9.479199979978148e-05,0.00010266699973726645,9.099999988393392e-05,9.579200013831723e-05,9.520799994788831e-05,8.887500007404014e-05,8.966699988377513e-05,9.425000007468043e-05,0.00010558299982221797,0.00010449999990669312,9.245799992640968e-05,0.00010187499992753146,9.349999982077861e-05,9.295800009567756e-05,0.00010470800043549389,0.00010583299990685191,9.412500003236346e-05,9.537500045553315e-05,0.00010724999992817175,8.52920002216706e-05,7.395800002996111e-05,7.229200036817929e-05,7.441599973390112e-05
Query 2,8.154099941748427e-05,8.08750000942382e-05,7.379099952231627e-05,7.420799920510035e-05,7.575000017823186e-05,7.02500001352746e-05,7.01669996487908e-05,7.058299979689764e-05,0.00011804099995060824,7.054199977574171e-05,6.97919995218399e-05,7.26670004951302e-05,7.062499935273081e-05,7.050000021990854e-05,7.004199960647384e-05,7.016700055828551e-05,7.050000021990854e-05,7.008400007180171e-05,7.687499964958988e-05,0.00014279200058808783,0.00022045799960324075,7.87090002631885e-05,7.045799975458067e-05,6.612499964830931e-05,6.37499997537816e-05,7.104199994500959e-05,7.087500034685945e-05,7.083399941620883e-05,7.012500009295763e-05,7.008300053712446e-05
Query 3,7.170800017775036e-05,7.458300024154596e-05,7.883299986133352e-05,7.47499998396961e-05,7.075000030454248e-05,7.075000030454248e-05,7.066699981805868e-05,0.00013391599986789515,0.00011570900005608564,7.529200047429185e-05,7.091699990269262e-05,7.487499988201307e-05,7.02500001352746e-05,7.012500009295763e-05,6.833299994468689e-05,0.00010320799992769025,4.966600045008818e-05,4.0624999201099854e-05,3.887499951815698e-05,3.829199977190001e-05,3.7582999539154116e-05,6.779100021958584e-05,4.216700017423136e-05,3.912499960279092e-05,4.1000000237545464e-05,3.837500025838381e-05,4.120799985685153e-05,3.7290999898687005e-05,3.666599968710216e-05,3.670900059660198e-05
Query 4,4.774999979417771e-05,6.662499981757719e-05,4.6999999540275894e-05,3.645800006779609e-05,3.658400055428501e-05,3.6749999708263204e-05,3.658300011011306e-05,3.658399964479031e-05,3.633400046965107e-05,3.6625000575440936e-05,4.470800013223197e-05,4.466700011107605e-05,4.5540999963122886e-05,4.2333000237704255e-05,4.1916000554920174e-05,4.187500053376425e-05,3.762500000448199e-05,3.6833000194747e-05,3.616699996200623e-05,4.145799994148547e-05,4.1416999920329545e-05,3.7540999983320944e-05,3.641700004664017e-05,3.6249999538995326e-05,4.091700066055637e-05,4.150000040681334e-05,3.699999979289714e-05,3.658299920061836e-05,3.645800006779609e-05,3.68329992852523e-05
